url,price,rooms,area_m2,floor,district,build_type,renovation,bathroom,heating,condition,techpassport
https://somon.tj/adv/15054574_1-komn-kvartira-12-etazh-57-m2-tsentr/,890000,1,57.0,12,Дом Печати,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15261423_3-komn-kvartira-8-etazh-90-m2-i-somoni/,1380000,3,90.0,8,И. Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14240465_5-komn-kvartira-4-etazh-100-m2-sino/,1100000,5,100.0,4,профсоюз,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15068612_1-komn-kvartira-6-etazh-51-m2-kamoli-khuchandi-pakhtakor/,270000,1,51.0,6,Камоли Хучанди Пахтакор,Новостройка,Без ремонта (коробка),Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15068523_1-komn-kvartira-7-etazh-51-m2-kamoli-khuchandi-pakhtakor/,260000,1,51.0,7,Камоли Хучанди Пахтакор,Новостройка,Без ремонта (коробка),Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/13623142_1-komn-kvartira-tsokolnyi-etazh-42-m2-8-mkr/,110000,1,40.0,,8 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/13623244_2-komn-kvartira-tsokolnyi-etazh-62-m2-8-mkr/,160000,2,62.0,,8 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/13269294_2-komn-kvartira-tsokolnyi-etazh-68-m2-8-mkr/,180000,2,68.0,,8 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/13573695_2-komn-kvartira-2-etazh-70-m2-28-mkr/,340000,2,73.0,1,28 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14226103_1-komn-kvartira-2-etazh-32-m2-shakhrituz/,180000,1,32.0,2,"Вахдат, Дом 2",Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15261330_2-komn-kvartira-16-etazh-76-m2-somoni/,1134000,2,76.0,16,Сомони,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15261258_3-komn-kvartira-7-etazh-115-m2-somoni/,1674000,3,115.0,7,Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15261293_3-komn-kvartira-5-etazh-108-m2-sino/,1370000,3,108.0,5,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14080863_4-komn-kvartira-12-etazh-97-m2-91/,1165000,4,97.0,12,91 мкр,Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14491151_4-komn-kvartira-4-etazh-90-m2-sh-dushanbe-n-sino-ispech-2-m11-dom-4-kv-9/,850000,4,86.0,4,"Сино, Испечак 2, м 11, дом 4 кв. 9",Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14535689_2-komn-kvartira-tsokolnyi-etazh-50-m2-firdavsi-giprozem-gorodok/,250000,2,50.0,,"Фирдавси,Гипрозем, городок",Новостройка,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/14898218_1-komn-kvartira-tsokolnyi-etazh-50-m2-30-mkr/,183000,1,50.0,,30 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14446525_2-komn-kvartira-12-etazh-82-m2-sino-blizko-k-profsoiuzu/,675000,2,82.0,12,"Сино, профсоюз",Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15200920_1-komn-kvartira-8-etazh-80-m2-shokhmanskur/,580000,1,80.0,8,Шохманскур,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14411046_3-komn-kvartira-13-etazh-116-m2-gaffor-mirzo/,1170000,3,116.0,13,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14630082_2-komn-kvartira-13-etazh-91-m2-sino/,800000,2,91.0,10,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15228286_3-komn-kvartira-9-etazh-83-m2-12mkr/,390000,3,83.0,9,12мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15236992_3-komn-kvartira-4-etazh-65-m2-92mk/,750000,3,65.0,4,92мк,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15227852_2-komn-kvartira-1-etazh-50-m2-34mkr/,350000,2,50.0,1,34мкр,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15227830_3-komn-kvartira-1-etazh-48-m2-33mkr/,390000,3,48.0,1,33мкр,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15050033_3-komn-kvartira-4-etazh-94-m2-8mkr/,395000,3,94.0,4,8мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15066643_2-komn-kvartira-9-etazh-64-m2-18mkr/,510000,2,64.0,9,18мкр,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15241875_1-komn-kvartira-2-etazh-44-m2-32mkr/,255000,1,44.0,2,32 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15255601_3-komn-kvartira-5-etazh-80-m2-33mkr/,795000,3,80.0,5,33мкр,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15261184_3-komn-kvartira-9-etazh-83-m2-vakhdat/,430000,3,83.0,9,мактаби 1,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15252509_3-komn-kvartira-4-etazh-168-m2-teatri-maladiozhni-domi-arzonturkiia/,2127000,3,138.0,4,театри молодежный доми арзонтуркия,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15068426_2-komn-kvartira-3-etazh-58-m2-b-marvazi/,410000,2,58.0,3,Б.Марвази,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14261010_3-komn-kvartira-10-etazh-96-m2-84-mikr/,930000,2,106.0,10,Автовокзал,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15131467_3-komn-kvartira-13-etazh-65-m2-shokhmansur-goluboi-ekran/,815000,3,65.0,13,"Шохмансур, Голубой экран",Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/14720295_1-komn-kvartira-4-etazh-53-m2-33mkr/,249999,1,53.0,4,33мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15110585_2-komn-kvartira-3-etazh-98-m2-31/,449999,2,98.0,3,31мкр,Новостройка,С ремонтом,Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15261127_2-komn-kvartira-3-etazh-54-m2-n-firdavsi/,770000,2,54.0,3,Фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14903183_2-komn-kvartira-15-etazh-69-m2-sino/,799000,2,69.0,15,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/11954362_autotitle/,1075000,3,154.0,8,12 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15261061_1-komn-kvartira-3-etazh-30-m2-ispechak-2/,430000,1,30.0,3,Испечак - 2,Вторичный рынок,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14866457_1-komn-kvartira-10-etazh-46-m2-shokhmansur/,208000,1,46.0,10,Повароти Ленинград,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15046154_3-komn-kvartira-11-etazh-85-m2-rudaki/,290000,3,85.0,11,Хукумати р. Рудаки,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15161998_2-komn-kvartira-4-etazh-51-m2-pavaroti-leningrad/,263000,2,51.0,4,Повороти Ленинград,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14835171_2-komn-kvartira-7-etazh-61-m2-povaroti-leningrad/,275445,2,61.0,12,Повароти Ленинград,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14835367_1-komn-kvartira-7-etazh-45-m2-pavaroti-leningrad/,204255,1,45.0,11,повороти Ленинград,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14836333_1-komn-kvartira-9-etazh-45-m2-pavoroti-leningrad/,205065,1,45.0,9,павороти Ленинград,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14835513_2-komn-kvartira-7-etazh-69-m2-povoroti-leningrad/,275445,2,69.0,10,повороти Ленинград,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14841671_1-komn-kvartira-8-etazh-45-m2-povaroti-leningrad/,205000,1,45.0,8,Повароти Ленинград,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15166286_3-komn-kvartira-7-etazh-115-m2-shokhmansur/,1650000,3,115.0,7,Шохмансур,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15160647_2-komn-kvartira-14-etazh-91-m2-sino/,945000,2,91.0,14,Сино,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15160587_2-komn-kvartira-12-etazh-82-m2-sino/,780000,2,82.0,12,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15261038_2-komn-kvartira-4-etazh-55-m2-vakhdat-guliston/,359000,2,55.0,4,Гулистон,Новостройка,Без ремонта (коробка),Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/10511207_2-komn-kvartira-4-etazh-43-m2-firdavsi/,629000,2,54.0,4,Фирдавси,Вторичный рынок,Новый ремонт,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/14221716_2-komn-kvartira-3-etazh-50-m2-rudaki/,475000,2,50.0,3,Рудаки,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/13699319_2-komn-kvartira-2-etazh-52-m2-rudaki/,245000,2,50.0,8,повороти фабрика,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15020366_2-komn-kvartira-6-etazh-59-m2-korvon/,290000,2,49.0,6,Корвон,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14801497_3-komn-kvartira-9-etazh-94-m2-13/,400000,3,94.0,9,13мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15067562_2-komn-kvartira-6-etazh-59-m2-32mkr/,289000,2,58.0,6,32 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15164815_2-komn-kvartira-12-etazh-80-m2-karasinka-kfs/,775000,2,80.0,12,"Карасинка, КФС",Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15148570_3-komn-kvartira-9-etazh-87-m2-somoniion-maktabi-5/,515000,3,87.0,9,Сомониён (Мактаби 5),Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14519734_3-komn-kvartira-4-etazh-105-m2-ashan-moika-malika/,699000,3,105.0,4,"Ашан, Мойка Малика",Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14661139_2-komn-kvartira-5-etazh-55-m2-rudaki/,275000,2,55.0,5,Пеши бозори Зафар,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15260914_3-komn-kvartira-12-etazh-113-m2-firdavsi/,1350000,3,113.0,12,Фирдавси,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14860638_3-komn-kvartira-12-etazh-94-m2-firdavsi/,850000,3,94.0,12,Фирдавси,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14767907_1-komn-kvartira-4-etazh-49-m2-rudaki/,269500,1,49.0,4,гардиши фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14767971_2-komn-kvartira-3-etazh-70-m2-rudaki/,385000,2,70.0,3,гардиши фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14768973_2-komn-kvartira-8-etazh-80-m2-rudaki/,360000,2,80.0,8,Повороти фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14769192_2-komn-kvartira-12-etazh-64-m2-rudaki/,277182,2,64.0,12,гардиши фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14769643_2-komn-kvartira-5-etazh-69-m2-rudaki/,310500,2,69.0,5,гардиши фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15016882_4-komn-kvartira-5-etazh-80-m2-n-sino-ispechak-2-m-30-dom-5/,880000,4,80.0,5,"н.Сино , Испечак-2, м-30, дом 5",Вторичный рынок,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14770632_1-komn-kvartira-2-etazh-49-m2-rudaki/,220500,1,49.0,2,гардиши фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14770616_2-komn-kvartira-2-etazh-69-m2-rudaki/,320000,2,70.0,2,гардиши фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14770643_1-komn-kvartira-3-etazh-50-m2-rudaki/,228000,1,50.0,3,гардиши фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14786368_2-komn-kvartira-5-etazh-76-m2-rudaki/,350000,2,75.0,5,гардиши Ленинград,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14781672_2-komn-kvartira-5-etazh-70-m2-rudaki/,320000,2,70.0,5,гардиши фабрика,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14788420_2-komn-kvartira-10-etazh-69-m2-rudaki/,350000,2,70.0,13,"повороти Ленинград, фабрика",Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14762514_6-komn-kvartira-16-etazh-1-m2-leningrad/,390000,2,70.0,7,гардиши Ленинград,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Есть
https://somon.tj/adv/14263050_3-komn-kvartira-2-etazh-44-m2-sh-bokhtar/,500000,3,44.0,2,ру ба руи дармонгохи шахр,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15155893_2-komn-kvartira-2-etazh-1-m2-n-firdavsi-61-mkr/,670000,2,63.0,2,"Фирдавси, 61 мкр",Вторичный рынок,С ремонтом,Раздельный,Есть,На стадии строительства,Есть
https://somon.tj/adv/13002649_3-komn-kvartira-4-etazh-80-m2-8-marta/,370000,3,70.0,4,8 марта,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15260842_2-komn-kvartira-6-etazh-58-m2-sino-estakadai-82ium-mkr-112mkr/,600000,2,58.0,6,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15141337_3-komn-kvartira-12-etazh-75-m2-sino-giprzem/,660000,3,75.0,12,Сино Гипрзем,Новостройка,С ремонтом,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14944814_3-komn-kvartira-11-etazh-90-m2-firdavsi/,1170000,3,90.0,11,Фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/13815463_2-komn-kvartira-10-etazh-54-m2-sino/,760000,2,54.0,10,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,
https://somon.tj/adv/15251394_2-komn-kvartira-9-etazh-50-m2-rudaki-144/,160000,2,50.0,9,Рудаки 144,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15161647_3-komn-kvartira-6-etazh-70-m2-maschidi-sangi/,650000,3,70.0,6,масчиди санги,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15230277_1-komn-kvartira-4-etazh-47-m2-sino/,450000,1,47.0,4,Сино,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15260743_3-komn-kvartira-7-etazh-115-m2-i-somoni/,1674000,3,115.0,7,И.Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15058620_1-komn-kvartira-9-etazh-54-m2-12-mkr/,223000,1,54.0,9,12 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15154851_1-komn-kvartira-6-etazh-51-m2-12-mkr/,295000,1,51.0,6,12 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15154801_2-komn-kvartira-6-etazh-80-m2-12-mkr/,420000,2,80.0,6,12мкр,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15026164_3-komn-kvartira-9-etazh-153-m2-18-mkr/,625000,3,144.0,9,18 МКР,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15260716_3-komn-kvartira-12-etazh-81-m2-dom-pechati-nazdi-shokhpalas/,1170000,3,81.0,12,"Дом печати, назди шохпалас",Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15142415_3-komn-kvartira-tsokolnyi-etazh-83-m2-34-mkr/,270000,3,83.0,,34 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15142402_3-komn-kvartira-1-etazh-70-m2-34-mkr/,495000,3,70.0,1,34 МКР,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15240498_2-komn-kvartira-2-etazh-54-m2-rudaki-2/,450000,2,54.0,2,Рудаки 2,Вторичный рынок,Новый ремонт,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/14349174_3-komn-kvartira-7-etazh-100-m2-tsentr/,1450000,3,100.0,7,дом печати,Вторичный рынок,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15260685_3-komn-kvartira-3-etazh-71-m2-18mkr/,680000,3,71.0,3,18мкр,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15260692_2-komn-kvartira-1-etazh-61-m2-18mkr/,575000,2,61.0,1,18мкр,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14364450_1-komn-kvartira-2-etazh-60-m2-shokhmansur/,350000,2,60.0,2,7км,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14512764_2-komn-kvartira-6-etazh-49-m2-guliston/,340000,2,49.0,6,Гулистон вахдат,Новостройка,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15034726_2-komn-kvartira-15-etazh-64m2-firdavi/,697500,2,64.0,15,Фирдавси,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Есть
https://somon.tj/adv/14524982_2-komn-kvartira-4-etazh-90-m2-somoni-ashan-moika-malika/,795000,2,90.0,4,"Сомони, Ашан-мойка Малика",Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14599043_2-komn-kvartira-3-etazh-56-m2-vakhdat/,247000,2,60.0,4,"мактаби Терешкова, бозорчаи Гулистон",Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14640770_2-komn-kvartira-4-etazh-45-m2-8-mkr/,420000,2,45.0,4,8 мкр,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14791634_2-komn-kvartira-tsokolnyi-etazh-42-m2-sino-ul-zafar/,280000,2,42.0,,сино ул зафар,Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14980640_2-komn-kvartira-13-etazh-64-m2-zarafshon/,700000,2,64.0,13,зарафшон,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14512709_2-komn-kvartira-8-etazh-53-m2-12-mkr/,400000,2,50.0,6,33 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14914249_3-komn-kvartira-7-etazh-110-m2-sino/,730000,3,120.0,7,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14961870_2-komn-kvartira-9-etazh-80-m2-nokhiiai-firdavsi/,700000,2,80.0,9,Фирдавси,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14615305_1-komn-kvartira-5-etazh-40-m2-18mkr/,239999,1,40.0,5,18 мкр,Вторичный рынок,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15161545_3-komn-kvartira-9-etazh-75-m2-20/,365000,3,75.0,9,20,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15161538_3-komn-kvartira-5-etazh-98-m2-33/,515000,3,98.0,5,33,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14826542_3-komn-kvartira-2-etazh-78-m2-poliklinika5/,745000,3,78.0,2,Поликлиника 5,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14740411_2-komn-kvartira-4-etazh-61-m2-18/,569000,2,61.0,4,18 мкр,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14647112_2-komn-kvartira-1-etazh-60-m2-8/,450000,2,60.0,1,8мкр,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/14876416_2-komn-kvartira-12-etazh-76-m2-kvmoli-khuchandi/,570000,2,76.0,12,Камоли Хучанди,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14649608_2-komn-kvartira-4-etazh-78-m2-34/,510000,2,78.0,4,34,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/14826501_2-komn-kvartira-2-etazh-43-m2-koshona/,444000,2,43.0,2,Кошона,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14921887_3-komn-kvartira-7-etazh-93-m2-park-kamoli-khuchandi/,1320000,3,93.0,7,Парк Камоли Хучанди,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14648626_3-komn-kvartira-4-etazh-89-m2-13/,620000,3,89.0,4,13,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15161050_1-komn-kvartira-5-etazh-40-m2-18-obl-gai/,240000,1,40.0,5,18 обл гаи,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15159374_3-komn-kvartira-2-etazh-85-m2-koshona/,840000,3,85.0,2,кошона,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15158179_2-komn-kvartira-4-etazh-58-m2-34/,455000,2,58.0,4,34,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15158302_2-komn-kvartira-10-etazh-46-m2-shelkombinat/,410000,2,46.0,10,Шелкокомбинат,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15158071_2-komn-kvartira-7-etazh-73-m2-8/,595000,2,73.0,7,8,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15157953_3-komn-kvartira-6-etazh-85-m2-poliklinika5/,469000,3,85.0,6,Поликлиника 5,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/13643926_2-komn-kvartira-5-etazh-67-m2-roddom/,368500,2,67.0,5,Школа 71,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14234809_1-komn-kvartira-2-etazh-25-m2-kv-bakhor-dom9/,220000,1,25.0,2,"кв. Бахор, дом 9",Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15145352_1-komn-kvartira-1-etazh-48-m2-12/,215000,1,48.0,1,12,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15143999_2-komn-kvartira-2-etazh-104-m2-20/,750000,2,104.0,2,20 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15141858_1-komn-kvartira-3-etazh-35-m2-19/,375000,1,35.0,3,19мкр,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15140973_2-komn-kvartira-3-etazh-48-m2-33/,370000,2,48.0,3,33мкр,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15141067_2-komn-kvartira-1-etazh-54-m2-34/,350000,2,54.0,1,34мкр,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15140934_2-komn-kvartira-4-etazh-49-m2-34/,380000,2,49.0,4,34мкр,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15140778_2-komn-kvartira-7-etazh-61-m2-34/,306000,2,61.0,7,34мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15140720_1-komn-kvartira-8-etazh-56-m2-32/,260000,1,56.0,8,32 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14301665_2-komn-kvartira-4-etazh-44-m2-33mkr/,670000,2,44.0,2,33 мкр,Вторичный рынок,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14105016_2-komn-kvartira-6-etazh-130-m2-shokhmansur/,1100000,2,130.0,6,Шохмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15260535_2-komn-kvartira-3-etazh-48-m2-sh-khuchand-33mkr-dom-65/,350000,2,48.0,3,"33мкр, дом 65",Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15260277_2-komn-kvartira-13-etazh-107-m2-avtovokzal/,1050000,2,107.0,13,Автовокзал,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14243270_3-komn-kvartira-8-etazh-68-m2-4-mikroraion/,338000,3,68.0,8,4мкр,Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
